Base_ID,Image_ID_A_ID,NDVI_Mean_A,NDVI_Std_A,RGB_Mean_A,RGB_Std_A,VV_Mean_A,VV_Std_A,VH_Mean_A,VH_Std_A,Image_ID_B_ID,NDVI_Mean_B,NDVI_Std_B,RGB_Mean_B,RGB_Std_B,VV_Mean_B,VV_Std_B,VH_Mean_B,VH_Std_B
766,766A,0.75374925,0.10630688,33.683426,16.466106,136.58315,12.5278015,87.10168,13.4594,766B,0.7290619,0.1466889,37.823547,15.662834,134.92503,15.37552,84.13251,16.000679
767,767A,0.49312663,0.11377756,46.253193,20.989418,123.83294,12.7199335,71.37538,13.549896,767B,0.5361858,0.091128215,42.585445,14.947298,129.05186,10.596764,77.559326,10.786297
768,768A,0.6594682,0.09286617,43.039932,15.365229,110.27885,16.423365,46.507275,21.588245,768B,0.71393013,0.09224311,37.533142,14.956853,109.8439,16.304537,51.073273,21.252016
769,769A,0.6147641,0.12155443,41.061146,14.170413,121.87433,10.933019,74.298615,12.732934,769B,0.552763,0.13435803,40.284588,13.346315,121.856895,11.4184475,74.095375,12.150273
76,76A,0.43076763,0.08586339,51.765034,17.638388,105.66621,13.699963,52.043854,14.090302,76B,0.4268769,0.09507961,51.607,19.489927,107.76434,14.26154,53.686268,14.629314
770,770A,0.51151896,0.17312258,52.36662,28.507944,124.00317,19.424097,68.96632,20.149078,770B,0.5762279,0.20318714,41.148167,22.785381,128.57442,20.70696,72.97088,20.336657
771,771A,0.5262729,0.13021076,51.556046,21.57541,130.73509,27.883944,79.13606,26.094513,771B,0.55038106,0.12943576,48.189804,21.707565,137.44633,24.642767,85.28263,22.230413
772,772A,0.589899,0.106589116,60.305283,20.86519,109.39032,10.378645,56.46033,12.652579,772B,0.62505877,0.1042249,54.308544,18.766144,109.12142,12.645187,58.514313,13.886018
773,773A,0.5366348,0.2314464,57.42439,26.973045,105.44718,18.683887,51.66313,19.368132,773B,0.5450485,0.22946082,57.369476,27.084764,105.45831,17.2189,50.389477,19.380257
774,774A,0.5157113,0.12951986,75.427025,25.008875,116.82931,13.346397,66.08557,16.748201,774B,0.7270225,0.038384717,43.31993,11.975984,138.68498,4.692326,92.65711,5.021363
775,775A,0.854061,0.021069191,22.774338,6.9501567,143.98608,7.9122095,89.06445,7.8542023,775B,0.8473612,0.04959238,22.53789,7.392519,140.53703,9.138103,86.7748,8.99149
776,776A,0.59127676,0.13774261,43.02945,15.927812,134.46144,15.71786,80.353096,15.845239,776B,0.58615035,0.12719202,46.398987,16.56774,137.73608,23.934683,82.73496,21.15676
777,777A,0.35261264,0.3034941,72.88526,27.131413,112.20165,39.832153,61.349472,31.805923,777B,0.3099664,0.33419263,71.059204,28.10915,106.81431,45.05342,57.24342,33.94735
778,778A,0.8452996,0.09722498,29.409575,13.859301,128.78476,10.639257,72.249855,10.984333,778B,0.84654003,0.088880256,29.3883,12.548835,128.18692,10.322653,71.83713,11.319158
779,779A,0.67421913,0.0949701,38.513226,12.603891,133.42067,25.499315,79.208,23.950748,779B,0.5996311,0.1094211,43.807327,14.186491,128.11949,17.797018,74.128525,17.458876
77,77A,0.6360892,0.13479924,47.26887,17.973623,129.40436,16.233427,75.07996,18.801544,77B,0.6062806,0.13975959,50.07716,18.500435,126.32953,17.398203,73.15779,20.138504
780,780A,0.40070295,0.1761963,88.058815,33.126183,108.11359,18.280142,43.856552,18.00921,780B,0.42655635,0.21738783,81.10613,33.70855,113.605064,31.754152,52.615154,26.86071
781,781A,0.47573945,0.23057209,50.011932,14.061829,109.162605,27.894127,48.475647,33.7465,781B,0.72507274,0.15882061,37.09729,9.237223,138.45099,17.357317,85.10241,18.692917
782,782A,0.429897,0.08956507,86.08077,20.62851,116.5744,11.342755,61.522945,14.823761,782B,0.38716036,0.108070515,94.5698,26.681114,103.9469,14.223464,43.986984,20.85357
783,783A,0.7605157,0.11760491,26.117317,14.399347,128.00328,19.804731,80.43762,17.787432,783B,0.7437955,0.118193954,29.532013,16.438112,124.68839,21.2121,77.14295,19.422112
784,784A,0.74564505,0.024661666,28.162542,9.286809,151.2374,8.622552,87.022316,8.888758,784B,0.76467586,0.034985024,26.831625,10.255237,150.54913,8.689895,87.974205,9.14134
785,785A,0.8472774,0.18246076,20.769442,11.064543,147.7519,21.204397,91.99078,18.08657,785B,0.8302341,0.22212528,21.176836,12.03933,146.93529,24.078773,90.810646,20.246386
786,786A,0.83984905,0.022838091,27.360184,8.235474,146.61278,13.064962,90.32816,12.590386,786B,0.84016705,0.0221674,27.411707,8.104157,147.08025,12.780705,90.69013,12.315419
787,787A,0.41346818,0.090339,73.22738,21.45984,89.802925,11.586916,26.057953,16.41712,787B,0.44427308,0.090939514,67.92618,18.688057,93.77524,11.429453,34.609303,15.757007
788,788A,0.57782114,0.106068455,34.291225,15.220058,125.923546,25.163511,76.7778,22.895086,788B,0.53736204,0.103960246,39.07378,16.00582,130.58388,20.99026,78.98323,19.222437
789,789A,0.5262372,0.14769286,72.6364,35.83776,123.46305,20.960567,69.14406,21.111526,789B,0.4776812,0.18166679,82.57495,40.872997,122.20086,20.591427,65.506294,20.02869
78,78A,0.7393024,0.12767804,36.650253,18.976166,138.56966,16.403421,84.199326,14.644217,78B,0.7162194,0.14661047,38.86084,22.044598,136.46121,18.150671,81.92021,16.621742
790,790A,0.49437958,0.18056872,63.91281,26.878183,135.54997,23.391878,77.73429,21.77562,790B,0.47522473,0.15998858,62.76956,24.11667,136.59206,25.57248,77.899086,22.745747
791,791A,0.5256194,0.16171329,57.191467,19.885279,116.8926,17.564024,58.52704,17.755226,791B,0.4063337,0.18345806,63.713623,26.410593,114.101524,22.711355,52.891693,21.886942
792,792A,0.8524554,0.035222054,24.003653,7.8328953,145.17085,9.324987,88.06659,9.131833,792B,0.8476413,0.028821506,24.054132,7.4502316,146.30598,7.979288,89.02328,8.183049
793,793A,0.6077069,0.20124961,52.801464,23.447794,130.99667,12.227943,81.21021,14.293447,793B,0.7345545,0.14736839,45.439297,20.290035,134.50148,10.806955,84.71801,12.628953
794,794A,0.37888467,0.22615974,66.869286,38.101906,140.65071,32.10871,77.555504,32.04501,794B,0.22185712,0.10984682,78.690414,30.71478,131.59892,43.968113,61.500473,38.2771
795,795A,0.5680388,0.19578362,53.323414,17.678564,98.69523,24.030123,44.86851,21.710545,795B,0.6378118,0.1548523,50.804066,19.380728,109.27421,20.231455,52.5844,19.868013
796,796A,0.5007006,0.15766722,49.24895,16.576233,120.95928,17.121986,60.688507,18.436306,796B,0.53853524,0.19584359,50.789516,18.002384,114.09241,16.200783,52.854412,16.946571
797,797A,0.79457974,0.095549405,28.409384,10.826352,139.47282,12.041702,82.8508,10.976681,797B,0.7671942,0.12823823,29.227076,11.627963,137.08693,12.145285,82.746025,10.392319
798,798A,0.4550227,0.1137582,72.03894,23.819092,117.17777,13.993337,67.56432,14.891119,798B,0.44401962,0.14342849,75.3241,27.077917,115.649635,16.589087,65.14634,18.274641
799,799A,0.329577,0.14865048,71.77163,25.027212,86.98521,13.857267,10.906837,15.756832,799B,0.3205549,0.18385945,66.57361,26.186186,90.401146,15.759526,18.198093,21.200188
79,79A,0.67490447,0.08637885,37.069183,14.221649,110.758545,13.481473,59.613323,14.55483,79B,0.671854,0.078455605,35.21932,12.052836,105.51272,13.246364,56.924175,12.92479
7,7A,0.51863825,0.07077007,62.894917,10.178642,136.52087,8.662366,86.219826,9.529058,7B,0.41855443,0.13129237,74.65998,22.43654,124.80181,20.512646,73.45957,22.600294
800,800A,0.75501287,0.16410956,17.882929,14.681296,120.04546,27.345697,69.369064,25.116188,800B,0.66455865,0.39000183,18.961351,17.792606,114.28235,37.520424,65.75491,31.98614
801,801A,0.17464095,0.25436676,128.61427,97.637886,117.07659,46.025852,66.32075,41.556545,801B,0.036608312,0.4176593,32.98748,40.658596,46.467346,42.724068,14.7300415,31.461142
802,802A,0.85098195,0.019745061,27.224436,7.9509177,143.64247,13.879347,89.41754,13.646879,802B,0.84777915,0.019345405,27.398443,7.9465327,143.93909,14.866455,89.89048,14.575117
803,803A,0.5915125,0.09287443,37.643646,13.62758,128.16841,11.524765,75.8497,11.327356,803B,0.57434845,0.0918805,38.88023,12.709047,129.39244,13.235485,77.49035,13.294745
804,804A,0.5521089,0.16588666,53.619015,15.286907,142.70781,15.533229,76.25503,13.626075,804B,0.54376155,0.15946642,52.243607,13.362337,137.86209,13.165007,74.72453,12.5836935
805,805A,0.73214066,0.19888903,26.218704,19.178152,114.69022,20.110071,67.21737,19.094036,805B,0.79720736,0.11871402,21.289894,11.545725,116.050896,21.129356,70.21285,18.51786
806,806A,0.80085707,0.02901483,38.3644,8.713458,139.13548,13.054993,87.0102,12.786903,806B,0.79607856,0.029736986,37.87167,8.364534,140.48212,12.64063,88.66937,12.408745
807,807A,-0.14699697,0.30512887,59.988007,28.00383,56.091053,33.06111,12.995541,28.028854,807B,0.14936665,0.36730218,59.605587,31.392628,102.13285,47.921112,52.107376,46.93873
808,808A,0.5772567,0.20041534,63.05592,31.19584,109.00791,17.262218,55.323364,20.576542,808B,0.62332475,0.20834272,54.63502,28.729689,108.51862,18.438929,54.585865,21.088158
809,809A,0.4436675,0.19883616,44.27829,9.857971,95.042076,16.711523,42.58011,17.336948,809B,0.46134424,0.14815888,44.274387,9.146441,95.055626,17.159075,42.51721,17.875292
80,80A,0.6970229,0.1782095,50.29802,22.871435,138.7162,16.399141,84.52152,15.061485,80B,0.72766143,0.17451715,42.468807,17.913172,140.17586,16.242643,85.015144,14.668036
810,810A,0.47011954,0.11916239,61.99645,32.121513,82.0326,21.545177,28.486578,24.713795,810B,0.48685804,0.23073082,68.95243,33.36757,70.89899,23.112883,14.44289,19.255882
811,811A,0.43295532,0.16771652,50.544415,24.059141,126.73227,19.88414,75.7574,19.182848,811B,0.4996984,0.1475738,48.286816,19.082987,133.39452,14.094954,83.62557,15.25248
812,812A,0.84122884,0.028892472,24.656195,7.929878,142.08815,9.550267,87.73429,9.5489645,812B,0.82074773,0.030163938,26.983109,8.093055,141.91588,9.211956,87.864044,9.340654
813,813A,0.7973981,0.10940457,30.43434,17.15953,142.91743,27.67827,89.43818,24.073816,813B,0.80830836,0.10841876,28.262774,15.453775,143.15532,28.598845,89.55198,25.862442
814,814A,0.55449176,0.12372337,44.697803,16.182665,119.32571,15.366667,69.80915,15.96419,814B,0.55682874,0.08878447,41.03261,10.950774,116.64335,13.030896,65.50083,13.465312
815,815A,0.5103073,0.192905,56.93044,25.029099,123.29199,22.329653,66.58274,21.698633,815B,0.55011123,0.12554595,49.01451,17.560247,123.38471,13.989917,66.75602,15.016079
816,816A,0.73231,0.1655406,32.630737,18.84007,142.57158,38.285484,88.33689,35.595444,816B,0.66361564,0.17680998,36.42819,18.040169,146.74469,19.171358,93.12386,18.815243
817,817A,0.5078466,0.093001105,53.43276,19.640026,128.63855,13.818377,80.13743,17.648098,817B,0.46251154,0.09757663,60.939636,22.637293,122.648186,14.903314,72.50704,18.99834
818,818A,0.43697977,0.14667434,63.65832,33.877617,119.062195,21.028486,71.092636,24.740116,818B,0.34515586,0.1540041,82.462074,41.61473,106.463196,22.807482,55.13426,27.261362
819,819A,0.6583641,0.13644397,36.046246,18.355503,126.54311,24.521381,71.93116,23.106337,819B,0.6650272,0.14397457,33.483265,16.533466,125.52456,25.669523,69.71393,23.198763
81,81A,0.54806805,0.17294338,51.95647,26.785772,132.78017,29.01033,82.799385,27.442595,81B,0.42805022,0.14293483,66.28971,28.709967,131.1183,22.924187,80.189514,22.601254
820,820A,-0.16089138,0.2214643,9.014464,7.164063,59.694077,12.294483,0.0011138916,0.050316177,820B,-0.116917014,0.21457753,8.866237,7.037331,60.687973,12.413951,0.0018806458,0.06810984
821,821A,0.70230657,0.13331887,35.94669,17.381058,107.9183,18.903826,54.15183,20.704712,821B,0.61471736,0.26280478,33.927013,25.286623,107.66315,31.350569,57.194653,25.894203
822,822A,0.610357,0.098562986,52.903576,20.471512,129.83255,10.431926,85.13289,11.717325,822B,0.5580714,0.17107433,66.09274,37.473526,118.14929,24.222525,70.33506,29.603582
823,823A,0.44973984,0.21221629,82.15501,33.68403,96.461975,21.58756,30.22837,20.754988,823B,0.4112416,0.22559766,88.249535,37.803444,101.70139,25.633501,33.71924,21.526072
824,824A,0.656513,0.09438626,39.43836,15.091067,119.07848,23.928953,66.53501,24.106836,824B,0.6793827,0.110825434,30.7939,14.576011,127.94555,21.688976,77.7681,21.757263
825,825A,0.7271713,0.08178836,33.912403,16.82189,112.3948,16.14343,65.07718,16.905273,825B,0.7219496,0.086549304,33.955128,16.49768,111.07804,16.54902,64.987885,16.499931
826,826A,0.38572705,0.28030896,71.31066,26.278938,114.025246,40.86225,55.829967,32.33342,826B,0.20373559,0.3252345,68.355705,28.247147,90.6215,48.183804,33.237686,36.46213
827,827A,0.5945153,0.15803109,52.649693,17.566133,134.688,21.134563,78.100235,19.001835,827B,0.5378364,0.18101211,57.626633,21.37364,133.13663,22.793514,73.33699,18.077177
828,828A,0.67673796,0.1467349,38.990417,19.832651,123.72605,14.691615,73.10257,14.1142435,828B,0.6892596,0.14488743,37.68632,18.94262,126.673065,15.054423,74.24179,14.917586
829,829A,0.7371468,0.13446893,43.109303,19.24507,145.47424,27.3329,89.69937,24.71345,829B,0.7676187,0.103030175,39.502193,16.716108,135.6827,36.046097,85.04128,33.8297
82,82A,0.30455285,0.12230469,106.138466,34.914165,110.89452,19.114054,42.08789,19.450699,82B,0.24707808,0.106329456,117.21881,37.56159,123.69271,25.115145,57.63081,23.96339
830,830A,0.2750072,0.047700536,82.35492,29.190937,126.935,14.754259,78.460686,16.539942,830B,0.30931324,0.042095426,66.1298,22.26528,132.50916,11.515349,84.96096,13.064745
831,831A,0.4144737,0.13588451,61.213123,31.643557,121.31602,17.478865,72.54984,22.649654,831B,0.45989567,0.11452899,49.636383,20.227264,130.47523,15.11428,83.765686,16.700956
832,832A,0.39327282,0.16413724,67.36439,29.78435,83.64762,21.74765,20.511086,24.57998,832B,0.3532743,0.14802052,66.99304,30.682562,84.19323,22.494553,21.4797,26.136497
833,833A,0.40811408,0.076678224,66.36443,27.294558,109.66105,11.610502,61.70651,13.882976,833B,0.42157987,0.07336987,63.98828,25.584414,109.8592,11.801243,61.41776,14.132834
834,834A,0.6696958,0.16428909,42.09444,20.879332,133.26004,15.212655,78.81749,15.567147,834B,0.5692974,0.16759786,48.690887,21.854435,129.7654,14.557628,77.33166,14.814167
835,835A,0.39515647,0.10042266,68.826775,31.089027,92.99737,13.361805,41.579403,17.716312,835B,0.46037245,0.1291055,72.60044,28.5062,90.17387,12.286398,34.26198,16.37865
836,836A,0.66602683,0.1654615,55.59747,17.214087,146.4637,22.00588,81.09998,18.101284,836B,0.7359976,0.112817876,49.907337,13.453257,149.2516,15.388947,84.34134,13.438479
837,837A,0.59256804,0.11996697,40.150116,15.560361,121.96075,13.93667,68.58064,13.2047415,837B,0.5949477,0.10436952,37.99082,13.383511,122.98069,15.056657,68.54001,13.416634
838,838A,0.61623895,0.15564507,39.111595,23.32882,124.51786,34.514397,70.19553,30.254997,838B,0.58304816,0.14233689,38.34071,22.662672,127.71493,29.89936,74.47981,26.056269
839,839A,0.5454191,0.09838642,30.752441,16.860455,99.765175,9.754738,43.291183,12.274206,839B,0.5486374,0.09760299,29.960245,16.343513,99.475464,10.07065,42.62463,12.955907
83,83A,0.61122525,0.16586785,44.52808,17.731873,106.89019,14.510268,42.585045,15.390625,83B,0.5423447,0.19653209,46.058258,21.904142,108.18014,13.919858,42.31794,17.191387
840,840A,0.4578337,0.1333579,79.463264,35.715668,132.23195,11.197871,79.70991,12.335551,840B,0.4812331,0.12081532,71.79508,28.79888,132.93883,10.515438,80.830505,11.125198
841,841A,0.5102105,0.08836486,48.103565,13.759979,108.28483,9.672304,59.544476,12.64345,841B,0.5168308,0.08725741,49.644424,14.699566,109.61678,10.611563,57.257725,15.410742
842,842A,0.34468964,0.13006708,107.95762,43.928608,115.08591,20.98025,57.136158,21.022295,842B,0.3159032,0.14200662,114.80048,45.029846,118.247444,24.257778,58.116486,23.77258
843,843A,0.5303607,0.24137017,49.953297,13.71345,126.442566,21.206438,73.27218,21.629396,843B,0.5184734,0.24033813,50.984745,15.629838,128.62811,20.902355,75.58017,21.944403
844,844A,0.68280256,0.218111,42.27503,24.344845,116.27442,18.335386,54.56252,17.597118,844B,0.7668074,0.17953646,33.65156,19.981953,111.579506,18.85892,56.787674,20.554317
845,845A,0.8153415,0.028034002,30.251902,7.215093,145.30788,18.62603,90.42306,17.948788,845B,0.81692696,0.027267404,30.316538,7.30922,145.58296,18.384075,90.79275,17.78217
846,846A,0.4305483,0.14961462,97.17819,39.618755,114.454124,9.625074,65.33651,12.014767,846B,0.42390904,0.16811438,96.52512,43.748753,110.58408,14.08752,60.63872,16.893293
847,847A,0.66724145,0.16252182,46.399628,22.506586,125.03893,15.817591,65.22083,18.564278,847B,0.7011956,0.14530307,40.76587,17.561031,130.76826,13.414279,68.25339,14.698277
848,848A,0.42302588,0.19470613,80.09644,30.802242,115.943565,16.892973,54.14642,19.128279,848B,0.26374593,0.1621059,108.14819,42.403275,100.05731,24.53567,36.16905,23.693121
849,849A,0.75763714,0.056762524,31.886215,10.03008,132.40857,17.837051,78.48123,17.320774,849B,0.7447817,0.046816405,32.524647,9.165545,134.15385,16.692291,79.79291,16.424025
84,84A,0.4546181,0.24170886,82.3496,47.03014,145.81023,28.394358,86.8422,25.683405,84B,0.57469964,0.18686911,66.188484,36.23493,133.38817,17.381466,73.95016,16.521103
850,850A,0.77431226,0.10862407,30.789576,16.524702,135.05736,11.898522,85.563995,12.088579,850B,0.7650965,0.104417704,33.345356,15.720274,133.7768,11.382427,85.41227,11.449953
851,851A,0.42059308,0.101946026,51.603657,24.360916,111.66022,28.132776,52.53534,28.483782,851B,0.47115064,0.10475672,46.470947,22.535576,117.130135,29.265265,60.05248,29.762064
852,852A,0.5723492,0.21591105,48.22301,28.149363,126.94663,27.943817,70.32181,28.314194,852B,0.50984764,0.21516302,58.953457,31.741014,117.40333,28.890009,60.323685,30.203714
853,853A,0.41205966,0.13703795,86.77844,31.090055,123.15691,29.125742,68.17402,29.582458,853B,0.45933026,0.14027935,80.04151,29.845266,124.892944,26.867136,71.00956,26.446276
854,854A,0.50966823,0.11619819,49.11104,10.771348,117.940285,18.038988,62.75923,19.280054,854B,0.49968073,0.044929687,48.00412,5.529439,119.6583,10.448326,64.354645,11.088147
855,855A,0.5423416,0.12442108,52.468494,19.228949,126.50574,12.902876,76.123985,12.738895,855B,0.5893115,0.11463206,48.62796,17.597324,125.92334,12.825833,77.32601,12.281018
856,856A,0.78075945,0.09820763,47.7753,19.615673,141.62996,41.167442,91.17747,38.219414,856B,0.84705746,0.1125017,36.091064,17.672962,138.7975,35.849667,90.30387,34.682945
857,857A,0.4179418,0.13746062,66.90217,19.738377,125.33057,13.656255,59.061222,15.032637,857B,0.44241226,0.17983577,63.783245,20.77208,126.33918,18.17666,60.825565,16.869862
858,858A,0.7108435,0.06350678,40.82034,11.728718,104.673035,12.450861,53.916565,15.065344,858B,0.6814346,0.072609454,43.39207,12.860628,100.8796,15.359423,47.71107,18.880257
859,859A,0.5854512,0.22920287,44.126965,25.974236,120.65607,16.877035,64.54348,18.325598,859B,0.58082277,0.23339,43.24864,25.698757,120.077354,16.71514,62.646442,19.146008
85,85A,0.48909754,0.09315363,49.412296,20.078783,97.07369,13.298461,24.925913,15.240146,85B,0.51465523,0.12855549,45.703465,18.7754,99.226555,13.811578,26.594383,14.531878
860,860A,0.6578441,0.067683116,35.17419,9.765592,136.7119,14.000713,84.69532,13.916852,860B,0.66048384,0.06519343,36.496677,9.775974,138.07777,14.468966,85.241356,13.822796
861,861A,0.41908103,0.18226376,42.896618,22.110601,98.104675,19.497002,42.941326,21.494259,861B,0.35141528,0.1515993,51.59978,24.72726,89.55426,16.109411,33.50537,19.344625
862,862A,0.64901924,0.27387777,32.197735,16.71575,96.50391,27.755741,43.462627,25.116219,862B,0.6610159,0.2440291,37.911217,29.708849,108.21734,24.373894,59.78969,21.696005
863,863A,0.39982426,0.16364534,70.26394,23.303242,128.99669,17.751987,63.65433,19.556587,863B,0.37674353,0.14698069,70.86408,23.235554,122.45646,18.135336,58.780575,20.940336
864,864A,0.37152213,0.17244221,74.41818,32.479996,127.74703,26.706898,68.358505,27.75086,864B,0.42356062,0.19827884,69.03719,33.55472,125.83433,27.465702,67.81324,26.664083
865,865A,0.68619776,0.061770756,38.294277,9.354528,140.91179,11.323088,87.811165,10.03604,865B,0.6945001,0.06467278,37.945545,10.227442,138.36826,11.303487,87.1146,10.501921
866,866A,0.39418975,0.28290522,91.53205,60.124855,104.71261,26.221502,37.81246,36.422966,866B,0.7240031,0.231224,38.394863,34.423634,129.03792,26.158567,73.563576,30.431566
867,867A,0.89577925,0.041015115,20.478893,8.917667,151.07991,17.186373,97.28039,16.297949,867B,0.9015417,0.020522602,20.66836,9.063464,153.63385,14.820964,99.33063,14.214894
868,868A,0.8230541,0.23152737,21.94726,8.583083,139.18153,23.637768,86.86875,21.664152,868B,0.8669462,0.02071833,21.764244,7.799272,143.43167,10.95773,91.08276,10.872119
869,869A,0.3992607,0.19721025,67.168396,32.699997,105.763466,21.200432,49.935825,24.02882,869B,0.49648094,0.20358047,54.208576,28.305145,113.77002,18.370989,60.40335,19.243975
86,86A,0.3450054,0.1299807,78.035484,25.343279,106.82239,19.759268,50.30879,27.202124,86B,0.32466537,0.1385287,77.9696,26.779694,111.74676,26.774065,57.043385,30.410612
870,870A,0.5311362,0.23440705,57.127716,36.32138,115.57795,19.83131,61.254833,24.499298,870B,0.5390997,0.2407966,54.84544,35.05831,117.59344,19.312885,63.33673,23.758863
871,871A,0.46777773,0.13960908,64.45142,23.536242,111.53241,18.48573,59.566833,22.65865,871B,0.476967,0.19467418,66.780334,30.422356,109.06555,21.796988,53.4606,24.145788
872,872A,0.8433393,0.06980345,23.554626,11.019849,144.01097,10.570265,85.37283,10.688958,872B,0.8555265,0.05413723,21.817194,9.878527,144.24611,10.212883,86.06976,10.4599085
873,873A,0.85633683,0.020972267,21.838959,6.261209,147.43541,14.689959,91.890686,14.047733,873B,0.85225326,0.023091752,22.21626,6.433441,146.1159,14.856847,91.78943,14.366357
874,874A,0.4731325,0.14710493,51.18559,21.758604,120.38837,24.2342,67.04706,24.522556,874B,0.52269757,0.1429528,44.26063,19.672504,123.09079,23.596025,71.49337,23.992607
875,875A,0.63410306,0.0987744,38.08339,13.884159,117.45166,11.325272,64.22927,12.154091,875B,0.5955901,0.13400635,40.516163,18.94596,116.00674,11.403811,62.791794,14.005781
876,876A,0.47034243,0.14889412,65.524925,22.338287,129.49644,18.157604,73.06947,19.861788,876B,0.45394924,0.13170816,70.78143,21.852015,130.03407,14.806578,74.19632,16.630796
877,877A,0.571675,0.15014118,50.569855,16.4929,134.3522,12.866594,82.52488,14.481185,877B,0.63858384,0.15505233,42.229538,14.220428,138.66148,10.697771,88.972145,11.553662
878,878A,0.53739935,0.14389968,52.116455,22.74952,128.05258,14.4634285,76.7859,14.779928,878B,0.6257277,0.16172531,42.77345,20.584394,130.07875,15.879198,80.40811,15.107826
879,879A,0.50383615,0.11882718,42.316196,19.327768,100.358826,19.815449,47.544674,20.537836,879B,0.58867335,0.082308136,32.855675,12.822582,109.933266,18.412308,57.194958,19.542637
87,87A,0.5087422,0.081186146,49.96823,17.304092,104.4551,10.062693,51.66797,13.261602,87B,0.51314026,0.06756748,48.21362,14.910329,109.63973,10.496933,57.914783,12.900323
880,880A,0.62081724,0.11501894,39.695354,13.134967,123.70221,13.394331,73.18747,13.19781,880B,0.63634825,0.1660887,38.126682,12.119859,122.71127,18.429758,72.140755,17.405664
881,881A,0.6597194,0.031665448,33.050755,5.7903323,138.99333,7.506667,94.04657,7.9625483,881B,0.6670762,0.030991726,31.997187,5.818658,139.38605,7.6349444,94.35372,7.9344916
882,882A,0.65944135,0.11888112,48.89406,16.31298,104.505424,16.669968,48.655384,14.57123,882B,0.6550349,0.12033793,48.936657,16.759014,104.94818,17.39905,48.26337,15.756213
883,883A,0.7143254,0.13327815,41.81846,18.438948,125.156166,16.200396,70.12568,16.689434,883B,0.7368742,0.13085201,37.972706,16.868412,129.26976,14.258219,73.945526,14.84382
884,884A,0.5433804,0.12413303,39.415924,11.105176,111.59251,16.651577,54.12747,20.250633,884B,0.5862129,0.12589292,37.928875,12.089666,115.08685,17.604527,60.124054,20.097689
885,885A,0.48735046,0.14213464,67.307915,30.003912,102.73159,18.772512,50.73969,20.594309,885B,0.5307157,0.1463544,62.71576,25.614424,111.6958,16.94401,60.103256,19.835089
886,886A,0.7220715,0.12448691,36.83897,16.854637,138.95157,13.534746,83.376366,13.197093,886B,0.6618706,0.1436539,40.224354,18.052664,134.46028,13.981505,78.8963,14.872878
887,887A,0.60447335,0.09944453,22.393026,12.830231,159.0191,13.3990345,80.38815,12.053646,887B,0.54034495,0.10394459,22.491379,13.123124,159.2336,15.547147,74.348274,14.213849
888,888A,0.5313848,0.19523856,58.065258,21.330973,122.6274,15.604414,63.752758,15.885984,888B,0.54344654,0.18269415,58.234173,19.176567,121.90647,13.758846,62.717968,15.111169
889,889A,0.43683052,0.2014489,40.087387,17.15932,139.0143,28.71791,84.199425,26.760134,889B,0.47737083,0.18519412,41.325123,18.053648,128.37404,31.168772,74.68163,28.41318
88,88A,0.76061594,0.031610787,33.34834,5.8212013,149.06673,13.286706,93.36692,13.087259,88B,0.74885523,0.03336678,34.35145,5.7339983,148.96283,12.945128,94.1149,12.82292
890,890A,0.14045723,0.53803104,54.788452,46.463036,95.42376,42.75486,46.73102,35.3091,890B,0.063634634,0.61434543,52.530804,44.933765,89.54148,50.616165,45.3968,36.0508
891,891A,0.51713896,0.11616889,56.33144,20.878593,104.18348,19.659826,45.321304,18.336102,891B,0.4609084,0.1897976,59.493225,24.23528,98.3959,26.21136,41.08719,20.890938
892,892A,0.4985492,0.1361176,51.28749,22.163965,126.464455,20.076494,73.18491,21.115356,892B,0.44977713,0.13977073,55.239323,22.51512,120.091034,18.69725,66.19999,21.633503
893,893A,0.6501338,0.10151295,37.65226,14.26572,139.49509,22.094889,90.566315,22.024683,893B,0.70658815,0.09882779,33.766235,13.687318,137.46486,18.60728,85.97698,17.947828
894,894A,0.31999213,0.11735119,67.15247,29.148096,132.49727,27.63902,80.119896,29.274078,894B,0.37652057,0.13474639,60.08629,27.94804,132.1863,28.04119,79.51932,31.570953
895,895A,0.6843463,0.17643943,41.650936,26.319424,134.68846,22.315077,79.57961,21.920742,895B,0.62328225,0.20737997,50.544384,29.17881,127.21698,19.645266,70.42478,23.415293
896,896A,0.5624713,0.12503217,52.12969,22.604538,122.91715,14.396629,73.39979,14.758997,896B,0.5748316,0.10756859,46.401917,17.496948,124.31387,13.565491,75.03556,13.595701
897,897A,0.6672809,0.12012927,45.64304,15.042677,138.11206,17.455631,83.18593,14.953141,897B,0.7037541,0.16464047,44.06297,19.75793,144.11476,18.452911,87.60425,16.690798
898,898A,0.650161,0.14862147,46.667194,14.852076,134.5611,13.065815,83.35649,11.983516,898B,0.74568594,0.08897887,40.960438,13.215397,140.1024,11.772581,86.57314,11.211806
899,899A,0.81457853,0.062895976,28.411392,10.337445,141.93323,11.588509,88.248375,11.3358,899B,0.7578018,0.109753706,33.74004,13.567922,137.76993,12.766481,85.365845,12.455717
89,89A,0.62802374,0.1930933,57.218567,28.38122,122.17562,17.215607,67.02456,16.246424,89B,0.62108946,0.18826433,56.605328,26.447115,122.39846,17.20276,67.310196,16.192337
8,8A,0.49404478,0.23872757,67.506195,39.33278,109.90832,16.478735,43.914734,22.851582,8B,0.56218934,0.22913283,60.123383,37.68095,116.480446,17.677097,54.09309,22.49963
